"","firstname","lastname","year","sex","count"
"53821","YANILKA","RUMINA",2015,"F",1
"53822","YANILKA","YAMILETH",2015,"F",1
"53823","YANILSA","LISBETH",2015,"F",1
"53824","YANIN","-",2015,"F",1
"53825","YANINA","MILAGROS",2015,"F",1
"53826","YANIOR","YANIEL",2015,"M",1
"53827","YANIRA","-",2015,"F",1
"53828","YANIRA","DANIELYS",2015,"F",1
"53829","YANIRA","ELIANIS",2015,"F",1
"53830","YANIRA","LISBETH",2015,"F",1
"53831","YANIRE","-",2015,"F",1
"53832","YANIRETH","AILYN",2015,"F",1
"53833","YANIRIS","-",2015,"F",1
"53834","YANIRIS","ITZEL",2015,"F",1
"53835","YANIRYS","-",2015,"F",1
"53836","YANIS","MASSIEL",2015,"F",1
"53837","YANISBETH","BENITA",2015,"F",1
"53838","YANISBETH","NADILY",2015,"F",1
"53839","YANISEL","-",2015,"F",2
"53840","YANISEL","ESTHER",2015,"F",1
"53841","YANISEL","NAYBELIZ",2015,"F",1
"53842","YANISETH","ROSALIA",2015,"F",1
"53843","YANISKELIZ","YAILEEN",2015,"F",1
"53844","YANISKIRA","ITZEL",2015,"F",1
"53845","YANITZA","-",2015,"F",3
"53846","YANITZA","ALEJANDRA",2015,"F",1
"53847","YANITZEL","-",2015,"F",2
"53848","YANITZEL","LISETH",2015,"F",1
"53849","YANIVA","-",2015,"F",1
"53850","YANIXA","-",2015,"F",2
"53851","YANIXA","YAHELIS",2015,"F",1
"53852","YANIXA","YARIXEL",2015,"F",1
"53853","YANIZA","-",2015,"F",1
"53854","YANIZBETH","SAMUELA",2015,"F",1
"53855","YANIZEL","-",2015,"F",3
"53856","YANIZEL","MARYELIS",2015,"F",1
"53857","YANIZELLIS","ANNELISS",2015,"F",1
"53858","YANKERLIS","YOANIS",2015,"F",1
"53859","YANLEIDA","YURIDIA",2015,"F",1
"53860","YANLY","FERNANDA",2015,"F",1
"53861","YANN","MARCO",2015,"M",1
"53862","YANNELIS","ALEXANDRA",2015,"F",1
"53863","YANNI","ARACELLY",2015,"F",1
"53864","YANNICK","ADRIÁN",2015,"M",1
"53865","YANNICK","KESNER",2015,"M",1
"53866","YANOBIS","JIRETH",2015,"F",1
"53867","YANORI","-",2015,"F",1
"53868","YANORIS","-",2015,"F",1
"53869","YANORIS","DEL CARMEN",2015,"F",1
"53870","YANPOL","-",2015,"M",1
"53871","YANSEL","-",2015,"F",2
"53872","YANSEL","ANIUSCA",2015,"F",1
"53873","YANSEL","ANTONIO",2015,"M",1
"53874","YANSEL","DANYELIS",2015,"F",1
"53875","YANSELL","AMETH",2015,"M",1
"53876","YANSELL","SOFHIA",2015,"F",1
"53877","YANSILINETH","JANINE",2015,"F",1
"53878","YANSSEL","STEPHANY",2015,"F",1
"53879","YANSUHAR","YOHAO",2015,"M",1
"53880","YANTH","CARLOS",2015,"M",1
"53881","YANUARY","ANAY",2015,"F",1
"53882","YANURIS","EMITH",2015,"F",1
"53883","YANURIS","NICOLE",2015,"F",1
"53884","YANXELL","NAGHETH",2015,"F",1
"53885","YANY","-",2015,"F",1
"53886","YANY","JANETH",2015,"F",1
"53887","YAQUEIRY","YAIROBI",2015,"F",1
"53888","YAQUELIN","-",2015,"F",10
"53889","YAQUELIN","DEL CARMEN",2015,"F",1
"53890","YAQUELIN","MARLENIS",2015,"F",1
"53891","YAQUELIN","YANITZA",2015,"F",1
"53892","YAQUELINE","-",2015,"F",1
"53893","YARA","-",2015,"F",1
"53894","YARA","HAYLIN",2015,"F",1
"53895","YARABETH","ELIZABETH",2015,"F",1
"53896","YARABIS","ANETT",2015,"F",1
"53897","YARABIS","AYDETH",2015,"F",1
"53898","YARABIS","YEENAY",2015,"F",1
"53899","YARADIS","LILIBETH",2015,"F",1
"53900","YARAM","MATEO",2015,"M",1
"53901","YARAMILA","YULEIKA",2015,"F",1
"53902","YARATZY","DALJIT",2015,"F",1
"53903","YARAVIN","-",2015,"F",1
"53904","YARAVIS","YISEL",2015,"F",1
"53905","YARDIEL","YASIR",2015,"M",1
"53906","YAREANIS","ELENA",2015,"F",1
"53907","YARED","AILIN",2015,"F",1
"53908","YAREIDIS","-",2015,"F",1
"53909","YAREINIS","MASSIEL",2015,"F",1
"53910","YAREL","SAHIR",2015,"M",1
"53911","YARELDYS","ELIHANYS",2015,"F",1
"53912","YARELI","LINETH",2015,"F",1
"53913","YARELIA","LISBETH",2015,"F",1
"53914","YARELIS","-",2015,"F",10
"53915","YARELIS","ALEJANDRA",2015,"F",1
"53916","YARELIS","ALEXANDRA",2015,"F",1
"53917","YARELIS","ARACELIS",2015,"F",1
"53918","YARELIS","AZMETH",2015,"F",1
"53919","YARELIS","CEFERINA",2015,"F",1
"53920","YARELIS","CRISTEL",2015,"F",1
"53921","YARELIS","DALIBETH",2015,"F",1
"53922","YARELIS","DE LAS NIEVES",2015,"F",1
"53923","YARELIS","ELIZABETH",2015,"F",1
"53924","YARELIS","ELVIRA",2015,"F",1
"53925","YARELIS","ENITH",2015,"F",1
"53926","YARELIS","ESTHER",2015,"F",4
"53927","YARELIS","EVELIN",2015,"F",1
"53928","YARELIS","FRANCHESKA",2015,"F",1
"53929","YARELIS","GUADALUPE",2015,"F",1
"53930","YARELIS","ITSEL",2015,"F",1
"53931","YARELIS","ITZEL",2015,"F",2
"53932","YARELIS","JASMIN",2015,"F",1
"53933","YARELIS","LISBETH",2015,"F",2
"53934","YARELIS","LISET",2015,"F",2
"53935","YARELIS","LIZANETH",2015,"F",1
"53936","YARELIS","MARIA",2015,"F",1
"53937","YARELIS","MARÍA",2015,"F",1
"53938","YARELIS","MARICEL",2015,"F",1
"53939","YARELIS","MICHELLE",2015,"F",1
"53940","YARELIS","MILEIDYS",2015,"F",1
"53941","YARELIS","NICOLE",2015,"F",1
"53942","YARELIS","NICOLLE",2015,"F",1
"53943","YARELIS","NOEMI",2015,"F",1
"53944","YARELIS","NOEM’",2015,"F",1
"53945","YARELIS","VICTORIA",2015,"F",1
"53946","YARELIS","YANETH",2015,"F",2
"53947","YARELIS","YARINETH",2015,"F",1
"53948","YARELIS","YISELL",2015,"F",1
"53949","YARELIS","YOHANIS",2015,"F",1
"53950","YARELIS","YAJAIRA",2015,"F",1
"53951","YARELISZARETH","RASHELL",2015,"F",1
"53952","YARELIXIA","YEILIBETH",2015,"F",1
"53953","YARELLIS","LINETTE",2015,"F",1
"53954","YARELY","-",2015,"F",2
"53955","YARELY","ELIZABETH",2015,"F",1
"53956","YARELYS","-",2015,"F",1
"53957","YARELYS","ELENA",2015,"F",1
"53958","YARELYS","ISABEL",2015,"F",1
"53959","YARELYS","SOFIA",2015,"F",1
"53960","YAREMIS","ANETH",2015,"F",1
"53961","YAREMIS","ITZEL",2015,"F",1
"53962","YAREMIS","MARIE",2015,"F",1
"53963","YAREMIS","YAELIS",2015,"F",1
"53964","YAREMIS","YAHARINETH",2015,"F",1
"53965","YAREN","RUB’",2015,"F",1
"53966","YARENI","-",2015,"F",2
"53967","YARENI","MAIDETH",2015,"F",1
"53968","YARENIS","-",2015,"F",1
"53969","YARESMA","-",2015,"F",1
"53970","YARETH","AIMHARD",2015,"F",1
"53971","YARETH","DE JESŒS",2015,"M",1
"53972","YARETH","ELISA",2015,"F",1
"53973","YARETH","ISAIAS",2015,"M",1
"53974","YARETH","JOSUÉ",2015,"M",1
"53975","YARETH","YARIEL",2015,"M",1
"53976","YARETH","YASSER",2015,"F",1
"53977","YARETH","YEILIN",2015,"F",1
"53978","YARETZI","ABIGAIL",2015,"F",1
"53979","YARETZI","DAYRELIS",2015,"F",1
"53980","YARETZI","ISABEL",2015,"F",1
"53981","YARETZI","YISELL",2015,"F",1
"53982","YARETZY","-",2015,"F",1
"53983","YARETZY","KAROLINA",2015,"F",1
"53984","YARETZY","LISBETH",2015,"F",1
"53985","YAREYMIS","ANDREA",2015,"F",1
"53986","YAREYMITCH","YARIELIS",2015,"F",1
"53987","YARFETH","ALFREDO",2015,"M",1
"53988","YARGELIS","-",2015,"F",1
"53989","YARGELIS","MAYELIN",2015,"F",1
"53990","YARI","-",2015,"F",1
"53991","YARI","ELIZABETH",2015,"F",1
"53992","YARI","LUZ",2015,"F",1
"53993","YARIALIS","MILAGRO",2015,"F",1
"53994","YARIAN","MARIE",2015,"F",1
"53995","YARIANA","-",2015,"F",1
"53996","YARIANA","NIDITZIA",2015,"F",1
"53997","YARIANETH","EDITH",2015,"F",1
"53998","YARIANEZ","YULIBETH",2015,"F",1
"53999","YARIANI","YARISSEL",2015,"F",1
"54000","YARIANIS","DEL CARMEN",2015,"F",1
"54001","YARIANIS","DIANETH",2015,"F",1
"54002","YARIANIS","ESTHER",2015,"F",1
"54003","YARIANIS","JUDITH",2015,"F",1
"54004","YARIANIS","LINETH",2015,"F",1
"54005","YARIANIS","MAIBETH",2015,"F",1
"54006","YARIANIS","MARLEN",2015,"F",1
"54007","YARIANIS","YAISETH",2015,"F",1
"54008","YARIANIS","YARITZEL",2015,"F",1
"54009","YARIANIS","YISSEL",2015,"F",1
"54010","YARIANIS","YITZEL",2015,"F",1
"54011","YARIANNI","XUDIETH",2015,"F",1
"54012","YARIANY","YOANETH",2015,"F",1
"54013","YARIANYS","NICOLE",2015,"F",1
"54014","YARIANYS","YARINETH",2015,"F",1
"54015","YARIANYS","YOLANIS",2015,"F",1
"54016","YARIBEL","-",2015,"F",3
"54017","YARIBEL","VANESSA",2015,"F",1
"54018","YARIBETH","-",2015,"F",10
"54019","YARIBETH","ABIGAIL",2015,"F",1
"54020","YARIBETH","ANDREA",2015,"F",1
"54021","YARIBETH","DEL CARMEN",2015,"F",1
"54022","YARIBETH","ELIANIS",2015,"F",1
"54023","YARIBETH","ERIANIS",2015,"F",1
"54024","YARIBETH","ISABEL",2015,"F",1
"54025","YARIBETH","KEYLIBETH",2015,"F",1
"54026","YARIBETH","LISBETH",2015,"F",1
"54027","YARIBETH","LIZETH",2015,"F",1
"54028","YARIBETH","MICHEL",2015,"F",1
"54029","YARIBETH","YANETH",2015,"F",1
"54030","YARIBETH","YARIELIZ",2015,"F",1
"54031","YARICEL","-",2015,"F",6
"54032","YARICELDA","-",2015,"F",1
"54033","YARICELIS","ADRIANA",2015,"F",1
"54034","YARICSELI","-",2015,"F",1
"54035","YARIDA","-",2015,"F",1
"54036","YARIDA","ITZEL",2015,"F",1
"54037","YARIDETH","NARYELIZ",2015,"F",1
"54038","YARIEL","ADRIÁN",2015,"M",1
"54039","YARIEL","AMADO",2015,"M",1
"54040","YARIEL","ANTONIO",2015,"M",2
"54041","YARIEL","ASDEL",2015,"M",1
"54042","YARIEL","DENNIS",2015,"M",1
"54043","YARIEL","ESTIVEN",2015,"M",1
"54044","YARIEL","ISACC",2015,"M",1
"54045","YARIEL","JOSUE",2015,"M",1
"54046","YARIEL","JOSUÉ",2015,"M",1
"54047","YARIEL","STEVEN",2015,"M",1
"54048","YARIEL","TOM‡S",2015,"M",1
"54049","YARIEL","YAMIR",2015,"M",1
"54050","YARIELA","-",2015,"F",13
"54051","YARIELA","ALEXANDRA",2015,"F",1
"54052","YARIELA","CAROLINA",2015,"F",1
"54053","YARIELA","FABIALYS",2015,"F",1
"54054","YARIELA","LINETH",2015,"F",1
"54055","YARIELA","MELANIE",2015,"F",1
"54056","YARIELIS","-",2015,"F",2
"54057","YARIELIS","AIDE",2015,"F",1
"54058","YARIELIS","AISNETH",2015,"F",1
"54059","YARIELIS","ANAIS",2015,"F",1
"54060","YARIELIS","DANIELA",2015,"F",1
"54061","YARIELIS","DAYANA",2015,"F",1
"54062","YARIELIS","DEL CARMEN",2015,"F",1
"54063","YARIELIS","EDITH",2015,"F",1
"54064","YARIELIS","ELISABET",2015,"F",1
"54065","YARIELIS","ELIZABETH",2015,"F",1
"54066","YARIELIS","INGRID",2015,"F",1
"54067","YARIELIS","JANETH",2015,"F",1
"54068","YARIELIS","JIREH",2015,"F",1
"54069","YARIELIS","MAILYN",2015,"F",1
"54070","YARIELIS","MAIROBI",2015,"F",1
"54071","YARIELIS","MICHELL",2015,"F",2
"54072","YARIELIS","NICOLLE",2015,"F",2
"54073","YARIELIS","ODERAY",2015,"F",1
"54074","YARIELIS","RACHEL",2015,"F",1
"54075","YARIELIS","SURIEL",2015,"F",1
"54076","YARIELIS","VICTORIA",2015,"F",1
"54077","YARIELIS","YASMIN",2015,"F",1
"54078","YARIELIS","YETZIBEL",2015,"F",1
"54079","YARIELIS","YULIETH",2015,"F",1
"54080","YARIELIS","YUREIMIS",2015,"F",1
"54081","YARIELIZ","YISEL",2015,"F",1
"54082","YARIELKA","-",2015,"F",1
"54083","YARIELKA","LIZETH",2015,"F",1
"54084","YARIELKIS","YIRETH",2015,"F",1
"54085","YARIELKISS","YARICETH",2015,"F",1
"54086","YARIELVIS","YARINEL",2015,"F",1
"54087","YARIELY","ALTAGRACIA",2015,"F",1
"54088","YARIELYS","-",2015,"F",1
"54089","YARIELYS","EDITH",2015,"F",2
"54090","YARIELYS","GABRIELA",2015,"F",1
"54091","YARIELYS","ISSABELL",2015,"F",1
"54092","YARIELYS","NICOLE",2015,"F",2
"54093","YARIELYS","YULIETH",2015,"F",1
"54094","YARIENITH","YENETH",2015,"F",1
"54095","YARILA","-",2015,"F",1
"54096","YARILEIDIS","-",2015,"F",1
"54097","YARILI","ANDREA",2015,"F",1
"54098","YARILIN","-",2015,"F",2
"54099","YARILIS","SOFÍA",2015,"F",1
"54100","YARILIZ","-",2015,"F",1
"54101","YARILYN","LIZBETH",2015,"F",1
"54102","YARINA","YANETH",2015,"F",1
"54103","YARINELA","-",2015,"F",2
"54104","YARINELIS","MARIEL",2015,"F",1
"54105","YARINETH","-",2015,"F",10
"54106","YARINETH","AIDA",2015,"F",1
"54107","YARINETH","DEL CARMEN",2015,"F",1
"54108","YARINETH","ELIANIS",2015,"F",1
"54109","YARINETH","LISBETH",2015,"F",1
"54110","YARINETH","LISSETH",2015,"F",1
"54111","YARINETH","SUSANA",2015,"F",1
"54112","YARINETH","URANIA",2015,"F",1
"54113","YARINETH","YADIRA",2015,"F",1
"54114","YARINETH","YANETH",2015,"F",1
"54115","YARIS","FLORINDA",2015,"F",1
"54116","YARIS","YISELIS",2015,"F",1
"54117","YARISBEL","DEL CARMEN",2015,"F",1
"54118","YARISBETH","-",2015,"F",6
"54119","YARISBETH","CELINE",2015,"F",1
"54120","YARISBETH","DEL CARMEN",2015,"F",2
"54121","YARISBETH","MALAIKA",2015,"F",1
"54122","YARISBETH","YISSEL",2015,"F",1
"54123","YARISE","NATACHA",2015,"F",1
"54124","YARISEL","-",2015,"F",6
"54125","YARISEL","CARLA",2015,"F",1
"54126","YARISEL","DEL CARMEN",2015,"F",1
"54127","YARISEL","ESTEISY",2015,"F",1
"54128","YARISEL","ITZEL",2015,"F",1
"54129","YARISEL","MAXIRIS",2015,"F",1
"54130","YARISEL","REBECA",2015,"F",1
"54131","YARISELDA","-",2015,"F",1
"54132","YARISELKIS","YADELIS",2015,"F",1
"54133","YARISETH","-",2015,"F",4
"54134","YARISETH","LUZMILDA",2015,"F",1
"54135","YARISNEL","MERCEDES",2015,"F",1
"54136","YARISNELY","RUTH",2015,"F",1
"54137","YARISNELYS","ESTHER",2015,"F",1
"54138","YARISNETH","-",2015,"F",3
"54139","YARISSEL","-",2015,"F",1
"54140","YARITZA","-",2015,"F",10
"54141","YARITZA","EDITH",2015,"F",1
"54142","YARITZA","FARIA",2015,"F",1
"54143","YARITZA","ISABELA",2015,"F",1
"54144","YARITZA","ITZEL",2015,"F",1
"54145","YARITZA","LISBETH",2015,"F",2
"54146","YARITZA","LISDIETH",2015,"F",1
"54147","YARITZA","MAILIN",2015,"F",1
"54148","YARITZA","NICOL",2015,"F",1
"54149","YARITZA","YISELL",2015,"F",1
"54150","YARITZA","YISSEL",2015,"F",1
"54151","YARITZEL","-",2015,"F",4
"54152","YARITZEL","ALEJANDRA",2015,"F",1
"54153","YARITZEL","ARIANYS",2015,"F",1
"54154","YARITZEL","ENILKA",2015,"F",1
"54155","YARITZEL","IBETH",2015,"F",1
"54156","YARITZEL","KATHERIN",2015,"F",1
"54157","YARITZEL","KATHIANA",2015,"F",1
"54158","YARITZEL","MERCEDES",2015,"F",1
"54159","YARITZEL","YEILIN",2015,"F",1
"54160","YARITZEL","YOHANA",2015,"F",1
"54161","YARITZELIS","-",2015,"F",1
"54162","YARIXA","-",2015,"F",1
"54163","YARIXEL","-",2015,"F",1
"54164","YARIXEL","LISBETH",2015,"F",1
"54165","YARIXEL","MILAGROS",2015,"F",1
"54166","YARIXELL","-",2015,"F",1
"54167","YARIXSEL","-",2015,"F",1
"54168","YARIZ","-",2015,"F",1
"54169","YARIZBEL","-",2015,"F",1
"54170","YARIZBEL","ANAYS",2015,"F",1
"54171","YARIZEL","MAYDELIN",2015,"F",1
"54172","YARIZKEL","ELISABETH",2015,"F",1
"54173","YARJENIZ","RRACHEL",2015,"F",1
"54174","YARKELIS","ABIGAIL",2015,"F",1
"54175","YARKELIS","LINETH",2015,"F",1
"54176","YARKELIS","YINEL",2015,"F",1
"54177","YARLEN","CRISTEL",2015,"F",1
"54178","YARLEN","ESTER",2015,"F",1
"54179","YARLENI","-",2015,"F",2
"54180","YARLENI","IBETH",2015,"F",1
"54181","YARLENIS","-",2015,"F",2
"54182","YARLENIS","JENISET",2015,"F",1
"54183","YARLENIS","MILAGROS",2015,"F",1
"54184","YARLENIS","ROSAURA",2015,"F",1
"54185","YARLENIS","YAQUELIN",2015,"F",1
"54186","YARLENIS","YATZURY",2015,"F",1
"54187","YARLEY","LEINETH",2015,"F",1
"54188","YARLIN","-",2015,"F",2
"54189","YARLIN","ARIANYS",2015,"F",1
"54190","YARLIN","ISABEL",2015,"F",1
"54191","YARLIN","LISBETH",2015,"F",1
"54192","YARLITH","-",2015,"F",1
"54193","YARLYN","IVANNA",2015,"F",1
"54194","YARON","JAFETH",2015,"M",1
"54195","YARONIS","ISAMAR",2015,"F",1
"54196","YAROVIS","YISSEL",2015,"F",1
"54197","YARQUELIS","ALIETH",2015,"F",1
"54198","YARQUELIS","JACKELIN",2015,"F",1
"54199","YARQUELIS","LINETH",2015,"F",1
"54200","YARQUELIS","YURIBETH",2015,"F",1
"54201","YARRED","ASBEL",2015,"M",1
"54202","YARRELL","LIAM",2015,"M",1
"54203","YARRET","EDVIHER",2015,"M",1
"54204","YARSELIS","MARIETH",2015,"F",1
"54205","YARSETH","-",2015,"M",1
"54206","YARSI","SANTIAGO",2015,"M",1
"54207","YARY","LORENA",2015,"F",1
"54208","YARYELIS","SADAI",2015,"F",1
"54209","YASAA","-",2015,"M",1
"54210","YASANY","DEL CARMEN",2015,"F",1
"54211","YASARI","AILYN",2015,"F",1
"54212","YASARITH","DEL CARMEN",2015,"F",1
"54213","YASBEL","ITZEL",2015,"F",1
"54214","YASBELL","DEL CARMEN",2015,"F",1
"54215","YASBIR","ANTONIO",2015,"M",1
"54216","YASDÁN","YARET",2015,"M",1
"54217","YASDIELIS","PAHOLA",2015,"F",1
"54218","YASELEISMI","-",2015,"F",1
"54219","YASELIS","ESTHER",2015,"F",1
"54220","YASELY","ANAHIS",2015,"F",1
"54221","YASELYS","LINETH",2015,"F",1
"54222","YASEMIN","ANEXSAIDA",2015,"F",1
"54223","YASENI","RIZEL",2015,"F",1
"54224","YASENIS","-",2015,"F",1
"54225","YASEPH","DAVID",2015,"M",1
"54226","YASER","EMILIO",2015,"M",1
"54227","YASER","GABRIEL",2015,"M",1
"54228","YASHARIS","GUADALUPE",2015,"F",1
"54229","YASHIR","ANTONIO",2015,"M",1
"54230","YASHIR","JOSUÉ",2015,"M",1
"54231","YASHLIN","NAILI",2015,"F",1
"54232","YASHLY","RUB’",2015,"F",1
"54233","YASHMAYRIS","MARIELA",2015,"F",1
"54234","YASHNA","MICHELL",2015,"F",1
"54235","YASHUANYS","ELIANYS",2015,"F",1
"54236","YASIBETH","-",2015,"F",3
"54237","YASIBETH","SAIDYS",2015,"F",1
"54238","YASIBETH","YASMENIA",2015,"F",1
"54239","YASIBETH","YISSEL",2015,"F",1
"54240","YASID","ALEJANDRO",2015,"M",1
"54241","YASIED","ALBERTO",2015,"M",1
"54242","YASIEL","-",2015,"F",3
"54243","YASIEL","AILIN",2015,"F",1
"54244","YASIEL","BEXUBILA",2015,"F",1
"54245","YASIEL","JAVIER",2015,"M",1
"54246","YASIEL","MARIS’N",2015,"F",1
"54247","YASIEL","NADAL",2015,"M",1
"54248","YASIEL","NOEMI",2015,"M",1
"54249","YASIEL","NOHEMI",2015,"F",1
"54250","YASIEL","YARELIS",2015,"F",1
"54251","YASIEL","YULIANIS",2015,"F",1
"54252","YASIELA","YETSABEL",2015,"F",1
"54253","YASIELIS","DEL CARMEN",2015,"F",1
"54254","YASIELIS","DEYKA",2015,"F",1
"54255","YASIELIS","ESTHER",2015,"F",1
"54256","YASIELIS","NICOLLE",2015,"F",1
"54257","YASIELYS","DAISHELL",2015,"F",1
"54258","YASIER","ANTONIO",2015,"M",1
"54259","YASIER","ARAMIS",2015,"M",1
"54260","YASILI","-",2015,"F",1
"54261","YASILKA","-",2015,"F",1
"54262","YASIR","-",2015,"M",1
"54263","YASIR","ADRIEL",2015,"M",1
"54264","YASIR","ALEXANDER",2015,"M",1
"54265","YASIR","ANTONIO",2015,"M",1
"54266","YASIR","DANIEL",2015,"M",1
"54267","YASIR","DAVID",2015,"M",1
"54268","YASIR","ELIAS",2015,"M",1
"54269","YASIR","HAMETH",2015,"M",1
"54270","YASIR","JAFFETH",2015,"M",1
"54271","YASIR","MOHAMETH",2015,"M",1
"54272","YASIR","OLMEDO",2015,"M",1
"54273","YASIR","RICARDO",2015,"M",1
"54274","YASIR","ZAHID",2015,"M",1
"54275","YASIRA","ELIANIS",2015,"F",1
"54276","YASIRETH","ANA’S",2015,"F",1
"54277","YASIRIS","YARITCEL",2015,"F",1
"54278","YASIRIS","YOHANA",2015,"F",1
"54279","YASIRTH","ORIEL",2015,"M",1
"54280","YASIT","JOAB",2015,"M",1
"54281","YASITH","ALEXANDER",2015,"M",1
"54282","YASITH","EITHAN",2015,"M",1
"54283","YASITH","KALETH",2015,"M",1
"54284","YASLEEN","MARIE",2015,"F",1
"54285","YASLEIDY","YACIEL",2015,"F",1
"54286","YASLIN","AGUSTINA",2015,"F",1
"54287","YASLIN","ALEXANDRA",2015,"F",1
"54288","YASLIN","DAIRA",2015,"F",1
"54289","YASLIN","ESTER",2015,"F",1
"54290","YASLIN","MABEL",2015,"F",1
"54291","YASLIN","SULEYKA",2015,"F",1
"54292","YASLIT","MARIETH",2015,"F",1
"54293","YASLYN","ALEXANDRA",2015,"F",1
"54294","YASLYN","YANETH",2015,"F",1
"54295","YASMARI","-",2015,"F",1
"54296","YASMARI","LINETHE",2015,"F",1
"54297","YASMAY","MADELEINE",2015,"F",1
"54298","YASMEIRA","LISETH",2015,"F",1
"54299","YASMEIRY","VALENTINA",2015,"F",1
"54300","YASMEIRYS","-",2015,"F",1
"54301","YASMEL","ISAAC",2015,"M",1
"54302","YASMELY","ISABEL",2015,"F",1
"54303","YASMERI","-",2015,"F",1
"54304","YASMERY","-",2015,"F",1
"54305","YASMIL","-",2015,"F",1
"54306","YASMILEYNIS","-",2015,"F",1
"54307","YASMIN","-",2015,"F",7
"54308","YASMIN","ASELA",2015,"F",1
"54309","YASMIN","ISABELL",2015,"F",1
"54310","YASMIN","JUDITH",2015,"F",1
"54311","YASMIN","LISETH",2015,"F",1
"54312","YASMIN","LIZET",2015,"F",1
"54313","YASMIN","MILEYDIS",2015,"F",1
"54314","YASMIN","NIZLEIDIS",2015,"F",1
"54315","YASMIN","OLGA",2015,"F",1
"54316","YASMIN","SOFIA",2015,"F",1
"54317","YASMIN","TERESA",2015,"F",1
"54318","YASMIN","YANETH",2015,"F",1
"54319","YASMIN","YASIEL",2015,"F",1
"54320","YASMINA","-",2015,"F",2
"54321","YASMINA","MAIDETH",2015,"F",1
"54322","YASMINA","YOSELIN",2015,"F",1
"54323","YASMINERIS","JOCELYN",2015,"F",1
"54324","YASMIRA","ALEJANDRA",2015,"F",1
"54325","YASNAILYS","IVETH",2015,"F",1
"54326","YASNAIRA","-",2015,"F",1
"54327","YASNAIS","NAIDELYS",2015,"F",1
"54328","YASNAYRI","KERLYTH",2015,"F",1
"54329","YASNELY","LIZETH",2015,"F",1
"54330","YASNEY","SOLANJE",2015,"F",1
"54331","YASSDIN","ABDIELYS",2015,"F",1
"54332","YASSEF","MANUEL",2015,"M",1
"54333","YASSEILYS","CRISTELY",2015,"F",1
"54334","YASSENI","CECILIA",2015,"F",1
"54335","YASSENID","DESIRŽ",2015,"F",1
"54336","YASSER","ALEXANDER",2015,"M",2
"54337","YASSER","AMIR",2015,"M",2
"54338","YASSER","ANDRES",2015,"M",1
"54339","YASSER","ANTONIO",2015,"M",1
"54340","YASSER","EITHAN",2015,"M",1
"54341","YASSER","FERNANDO",2015,"M",1
"54342","YASSER","ISAAC",2015,"M",1
"54343","YASSER","JOSAFAT",2015,"M",1
"54344","YASSER","MANUEL",2015,"M",1
"54345","YASSER","MATHIYAU",2015,"M",1
"54346","YASSER","NATANAEL",2015,"M",1
"54347","YASSER","OVIDIO",2015,"M",1
"54348","YÁSSER","-",2015,"M",1
"54349","YÁSSER","LIAM",2015,"M",1
"54350","YASSETH","ALEXANDER",2015,"M",1
"54351","YASSETH","EMMANUEL",2015,"M",1
"54352","YASSHIR","ALEXANDER",2015,"M",1
"54353","YASSIBETH","-",2015,"F",1
"54354","YASSIBETH","ISAMAR",2015,"F",1
"54355","YASSIEL","AINHOA",2015,"F",1
"54356","YASSIEL","GABRIELA",2015,"F",1
"54357","YASSIEL","IDENISSE",2015,"F",1
"54358","YASSIEL","MILAGROS",2015,"F",1
"54359","YASSIEL","NICOLE",2015,"F",1
"54360","YASSIEL","NOEMI",2015,"F",1
"54361","YASSIEL","STEFANY",2015,"F",1
"54362","YASSIELIS","EVANGELINE",2015,"F",1
"54363","YASSIELL","DE LA ROSA",2015,"F",1
"54364","YASSIF","IV‡N",2015,"M",1
"54365","YASSIR","ABDIEL",2015,"M",2
"54366","YASSIR","ADAMIR",2015,"M",1
"54367","YASSIR","AMETH",2015,"M",1
"54368","YASSIR","ANTONIO",2015,"M",1
"54369","YASSIR","ARIEL",2015,"M",1
"54370","YASSIR","BRAHIM",2015,"M",1
"54371","YASSIR","CAMILO",2015,"M",1
"54372","YASSIR","DAVID",2015,"M",1
"54373","YASSIR","ELIAS",2015,"M",1
"54374","YASSIR","EMMANUEL",2015,"M",1
"54375","YASSIR","ENOC",2015,"M",1
"54376","YASSIR","ENRIQUE",2015,"M",2
"54377","YASSIR","ISMAEL",2015,"M",1
"54378","YASSIR","JOSE",2015,"M",1
"54379","YASSIR","MANUEL",2015,"M",1
"54380","YASSIR","OMAR",2015,"M",1
"54381","YASSIR","SADIR",2015,"M",1
"54382","YASSIR","ZADID",2015,"M",1
"54383","YASSIRA","-",2015,"F",1
"54384","YASSIRY","MASSIELL",2015,"F",1
"54385","YASSON","AZAEL",2015,"M",1
"54386","YASSUANI","MARIA",2015,"F",1
"54387","YASSUANY","RATCHEL",2015,"F",1
"54388","YASTZELL","YELIANYS",2015,"F",1
"54389","YASUANI","ANDREA",2015,"F",1
"54390","YASUANI","ARBELIS",2015,"F",1
"54391","YASUANI","NICOL",2015,"F",1
"54392","YASUANI","YAHAIRED",2015,"F",1
"54393","YASUANIS","CRISTEL",2015,"F",1
"54394","YASUANISK","NIKOOL",2015,"F",1
"54395","YASUANY","LISNAIRA",2015,"F",1
"54396","YASUANY","YAREMIS",2015,"F",1
"54397","YASUANYS","DAIRETH",2015,"F",1
"54398","YASURENI","GISELA",2015,"F",1
"54399","YASURI","-",2015,"F",1
